date,TQQQ_syn,QLD_syn,TQQQ_syn_cal,QLD_syn_cal
2011-06-24,-0.05204938451057335,-0.03471018201028923,-0.052094902824450645,-0.03473143081166608
2011-06-27,0.04797329445008362,0.031950697089178595,0.04783673950845172,0.03188695068504803
2011-06-28,0.04451783597387698,0.02966805757895893,0.04447231765999968,0.029646808777582075
2011-06-29,0.012297778595511321,0.008188111931011554,0.012252260281634023,0.008166863129634699
2011-06-30,0.03995605365380218,0.02662686936557573,0.03991053533992488,0.026605620564198875
2011-07-01,0.045215581531146624,0.030133313888101757,0.045170063217269324,0.030112065086724902
2011-07-05,0.014991676326502393,0.009952451936498725,0.014809603070993195,0.009867456730991304
2011-07-06,0.009786608517507274,0.006513905941379131,0.009741090203629973,0.006492657140002276
2011-07-07,0.04109497745084524,0.027386059297323163,0.04104945913696795,0.027364810495946308
2011-07-08,-0.008117296273676378,-0.005421937981780245,-0.008162814587553677,-0.0054431867831571
2011-07-11,-0.05440297890235734,-0.036299873999559536,-0.05453953384398924,-0.0363636204036901
2011-07-12,-0.022782436911949783,-0.015198698407295846,-0.022827955225827083,-0.015219947208672702
2011-07-13,0.01250791654625432,0.008328203898173554,0.012462398232377022,0.008306955096796699
2011-07-14,-0.03480480285558836,-0.023213794240299238,-0.03485032116946565,-0.023235043041676093
2011-07-15,0.03992855628174214,0.026608445184587763,0.03988303796786485,0.026587196383210908
2011-07-18,-0.01609876815071318,-0.010764011311352607,-0.01623532309234508,-0.010827757715483173
2011-07-19,0.06829185386331266,0.04551740283858273,0.06824633554943536,0.045496154037205874
2011-07-20,-0.01275190993531228,-0.008511680422870847,-0.012797428249189578,-0.008532929224247702
2011-07-21,0.01995884507707227,0.013295396981089131,0.01991332676319497,0.013274148179712276
2011-07-22,0.031011784385629557,0.020664301013729923,0.030966266071752256,0.020643052212353068
2011-07-25,-0.0060679579315942225,-0.004075971017798828,-0.006204512873226121,-0.0041397174219293936
2011-07-26,0.007556077848474359,0.005027163322293124,0.007510559534597059,0.0050059145209162695
2011-07-27,-0.0774877052395546,-0.05166850682835525,-0.07753322355343191,-0.051689755629732104
2011-07-28,0.0051529113317545,0.003425330180228095,0.005107393017877201,0.0034040813788512396
2011-07-29,-0.009806442148152092,-0.006547664767420251,-0.00985196046202939,-0.006568913568797106
2011-08-01,-0.014001394250339253,-0.009363539147964242,-0.014137949191971153,-0.009427285552094808
2011-08-02,-0.07588210848096756,-0.05059783109211328,-0.07592762679484485,-0.05061907989349013
2011-08-03,0.028779931044314686,0.019176491404530534,0.028734412730437385,0.01915524260315368
2011-08-04,-0.13941987433220646,-0.09295708262509668,-0.13946539264608376,-0.09297833142647353
2011-08-05,-0.018837659169247227,-0.01256893918312387,-0.018883177483124527,-0.012590187984500725
2011-08-08,-0.18058962760712416,-0.1204248620811371,-0.18072618254875605,-0.12048860848526767
2011-08-09,0.14468268411064866,0.09644490083040932,0.14463716579677136,0.09642365202903247
2011-08-10,-0.12276848569076908,-0.08185606425984206,-0.12281400400464638,-0.08187731306121891
2011-08-11,0.1321194395663247,0.08806912664059073,0.13207392125244738,0.08804787783921388
2011-08-12,0.02654531007200102,0.017686466248671356,0.02649979175812372,0.0176652174472945
2011-08-15,0.044218278975371325,0.029447353439370397,0.044081724033739424,0.02938360703523983
2011-08-16,-0.025392757703937327,-0.016939004872917267,-0.025438276017814627,-0.016960253674294122
2011-08-17,-0.01782023649756808,-0.011890564797708046,-0.01786575481144538,-0.011911813599084902
2011-08-18,-0.14726379138103587,-0.09818645325726424,-0.14730930969491315,-0.0982077020586411
2011-08-19,-0.054177285708292756,-0.03612878280876883,-0.05422280402217005,-0.03615003161014568
2011-08-22,0.01077031978827202,0.0071487139813041925,0.01063376484664012,0.007084967577173627
2011-08-23,0.12367370656295974,0.08243854537206616,0.12362818824908244,0.0824172965706893
2011-08-24,0.02351986662126454,0.015669318744269363,0.02347434830738724,0.015648069942892508
2011-08-25,-0.048973943158908025,-0.03265979517623107,-0.049019461472785325,-0.032681043977607925
2011-08-26,0.07523910295486234,0.05014880963333457,0.07519358464098504,0.05012756083195771
2011-08-29,0.08354828471417293,0.0556670794663943,0.08341172977254104,0.055603333062263734
2011-08-30,0.01976840351236677,0.01316843593795213,0.01972288519848947,0.013147187136575275
2011-08-31,0.004903980530909441,0.0032587280173659652,0.004858462217032141,0.0032374792159891104
2011-09-01,-0.027250360340536527,-0.018177406630650067,-0.027295878654413828,-0.018198655432026922
2011-09-02,-0.07038808613893355,-0.04693589049624807,-0.07043360445281084,-0.04695713929762493
2011-09-06,0.0005322414238798915,0.0003128286680837238,0.00035016816837069227,0.00022783346257630312
2011-09-07,0.07599065239385036,0.05064993519227453,0.07594513407997307,0.050628686390897674
2011-09-08,-0.013733486726337028,-0.00916615755451707,-0.013779005040214329,-0.009187406355893926
2011-09-09,-0.06674805128584684,-0.044509200594190265,-0.06679356959972413,-0.04453044939556712
2011-09-12,0.038338162158956524,0.025526997762916698,0.03820160721732463,0.025463251358786132
2011-09-13,0.04009655747890114,0.026720445982693762,0.040051039165023845,0.026699197181316907
2011-09-14,0.04286666914325914,0.028567187092265762,0.04282115082938184,0.028545938290888907
2011-09-15,0.04442874411284614,0.029608570405323765,0.04438322579896885,0.02958732160394691
2011-09-16,0.02749170223531594,0.018317209153636962,0.02744618392143864,0.018295960352260107
2011-09-19,0.0010383695684593258,0.0006604693692518964,0.0009018146268274263,0.0005967229651213309
2011-09-20,-0.013256029747358058,-0.008847945501479035,-0.013301548061235359,-0.00886919430285589
2011-09-21,-0.05217095221738226,-0.03479122714816183,-0.05221647053125955,-0.034812475949538686
2011-09-22,-0.09751570136363875,-0.06502105991233284,-0.09756121967751606,-0.0650423087137097
2011-09-23,0.03190954491181736,0.021262345009704725,0.03186402659794006,0.02124109620832787
2011-09-26,0.034880579822125925,0.023221942871696297,0.03474402488049403,0.02315819646756573
2011-09-27,0.031207859294566473,0.020794739792751933,0.031162340980689172,0.020773490991375078
2011-09-28,-0.04445124812164136,-0.029644757751001238,-0.044496766435518656,-0.029666006552378093
2011-09-29,-0.03576696372985772,-0.023855142223530867,-0.03581248204373502,-0.023876391024907722
2011-09-30,-0.07740202520735644,-0.051611849875196666,-0.07744754352123373,-0.05163309867657352
2011-10-03,-0.07718107549855599,-0.051485549543247806,-0.0773176304401879,-0.05154929594737837
2011-10-04,0.061588509844861174,0.04104850682628173,0.06154299153098387,0.041027258024904874
2011-10-05,0.07701798157514764,0.05133472871352477,0.07697246326127033,0.051313479912147915
2011-10-06,0.050432669073556764,0.033611094450864326,0.050387150759679464,0.03358984564948747
2011-10-07,-0.019848457331124857,-0.013242897223990234,-0.019893975645002157,-0.01326414602536709
2011-10-10,0.10373318834600381,0.06912368188761489,0.10359663340437192,0.06905993548348432
2011-10-11,0.02037161505728314,0.013570484368281765,0.02032609674340584,0.01354923556690491
2011-10-12,0.014906808537493472,0.00992737262136993,0.014861290223616172,0.009906123819993074
2011-10-13,0.02755413275752347,0.01835892210138993,0.02750861444364617,0.018337673300013076
2011-10-14,0.05566473866316357,0.03709932603848333,0.05561922034928627,0.037078077237106474
2011-10-17,-0.046430967798862285,-0.030985477743452006,-0.04656752274049419,-0.03104922414758257
2011-10-18,0.03717739566490696,0.024774615919587174,0.03713187735102966,0.02475336711821032
2011-10-19,-0.05795008750183184,-0.03864370619157202,-0.05799560581570914,-0.03866495499294888
2011-10-20,-0.014778954752374479,-0.009863043634245646,-0.014824473066251778,-0.009884292435622501
2011-10-21,0.03763113177654213,0.025077014051698755,0.03758561346266483,0.0250557652503219
2011-10-24,0.06228132140712622,0.041489381727206995,0.06214476646549432,0.04142563532307643
2011-10-25,-0.05899288580401712,-0.039339090272970466,-0.05903840411789442,-0.03936033907434732
2011-10-26,-0.0036692577310589577,-0.0024567641572796344,-0.0037147760449362573,-0.002478012958656489
2011-10-27,0.08275715371161087,0.055160936070781534,0.08271163539773357,0.05513968726940468
2011-10-28,0.004580425462280073,0.003043117237894331,0.004534907148402773,0.003021868436517476
2011-10-31,-0.05041157010398718,-0.033639490412379104,-0.05054812504561908,-0.03370323681650967
2011-11-01,-0.07817767814090786,-0.05212904443051223,-0.07822319645478516,-0.052150293231889085
2011-11-02,0.02550651415817734,0.016993750435544564,0.02546099584430004,0.01697250163416771
2011-11-03,0.06218559707275474,0.04144647237859617,0.06214007875887745,0.04142522357721932
2011-11-04,-0.015497586258667458,-0.010342316509018635,-0.015543104572544758,-0.01036356531039549
2011-11-07,0.021258723567235027,0.014140705368435697,0.021122168625603125,0.014076958964305131
2011-11-08,0.03452285257145794,0.023004642711064963,0.03447733425758065,0.022983393909688107
2011-11-09,-0.10547529070905357,-0.07032745280927605,-0.10552080902293087,-0.0703487016106529
2011-11-10,-0.0015911905875464578,-0.0010713860616046345,-0.0016367089014237576,-0.0010926348629814898
2011-11-11,0.05652710650279384,0.03767414533195557,0.05648158818891655,0.03765289653057872
2011-11-14,-0.018690400007792273,-0.012492043681582504,-0.018826954949424175,-0.01255579008571307
2011-11-15,0.033390875591751044,0.022249991391260365,0.03334535727787375,0.02222874258988351
2011-11-16,-0.04955312708886686,-0.03304601039581823,-0.049598645402744154,-0.03306725919719509
2011-11-17,-0.07032362463563066,-0.04689300876032743,-0.07036914294950797,-0.04691425756170429
2011-11-18,-0.02311287686083113,-0.01541908431084647,-0.02315839517470843,-0.015440333112223325
2011-11-21,-0.05742320826211938,-0.0383139158511339,-0.05755976320375127,-0.03837766225526447
2011-11-22,0.009930605858555073,0.006609904168744331,0.009885087544677772,0.0065886553673674755
2011-11-23,-0.06768971117587654,-0.04513697385421007,-0.06773522948975383,-0.04515822265558692
2011-11-25,-0.023096454606308454,-0.015418635878123737,-0.023187491234063055,-0.015461133480877447
2011-11-28,0.10436536252153342,0.06954540913681179,0.10422880757990151,0.06948166273268122
2011-11-29,-0.01864961734617178,-0.012443485363443845,-0.01869513566004908,-0.0124647341648207
2011-11-30,0.11087860996403397,0.07390857357239693,0.11083309165015667,0.07388732477102007
2011-12-01,0.02074179301577434,0.013817269673942565,0.02069627470189704,0.01379602087256571
2011-12-02,-0.008462584835990957,-0.005652315560567634,-0.008508103149868258,-0.005673564361944489
2011-12-05,0.03282825925785442,0.021854006961025796,0.032691704316222515,0.02179026055689523
2011-12-06,-0.008392364647927458,-0.005605502101858634,-0.008437882961804758,-0.00562675090323549
2011-12-07,-7.130912064874517e-06,-1.534627795024548e-05,-5.264922594217434e-05,-3.659507932710065e-05
2011-12-08,-0.05046329741938023,-0.03365269801654587,-0.05050881573325753,-0.033673946817922726
2011-12-09,0.04810428181967344,0.03205892887654197,0.048058763505796145,0.032037680075165116
2011-12-12,-0.03369469686762258,-0.022494908254802704,-0.033831251809254476,-0.02255865465893327
2011-12-13,-0.03299713397639216,-0.022008681654168437,-0.03304265229026945,-0.022029930455545292
2011-12-14,-0.04681457817376766,-0.031220311119085437,-0.046860096487644956,-0.031241559920462292
2011-12-15,-0.008204475031018458,-0.005480242357252634,-0.008249993344895758,-0.00550149115862949
2011-12-16,0.015438435762606265,0.010281605576897326,0.015392917448728964,0.01026035677552047
2011-12-19,-0.029549518166323615,-0.019731733572069622,-0.029686073107955513,-0.019795479976200188
2011-12-20,0.08891120889440524,0.05926354692636317,0.08886569058052793,0.05924229812498631
2011-12-21,-0.04291776093264176,-0.02862243295833484,-0.042963279246519055,-0.028643681759711694
2011-12-22,0.02556689547498184,0.017034004646747564,0.02552137716110454,0.01701275584537071
2011-12-23,0.02589393905130004,0.017252033697626363,0.025848420737422738,0.017230784896249508
2011-12-27,0.011161481048254368,0.007398618019208262,0.010979407792745168,0.007313622813700841
2011-12-28,-0.03468065602159712,-0.023130937084690467,-0.03472617433547442,-0.023152185886067322
2011-12-29,0.021578497066742742,0.014375072374588165,0.02153297875286544,0.01435382357321131
2011-12-30,-0.008580533960460926,-0.0057308557105996685,-0.008626052274338226,-0.005752104511976524
2012-01-03,0.05746560188889319,0.03826840231142592,0.05728352863338399,0.0381834071059185
2012-01-04,0.012645469268560772,0.00841981310874813,0.012599950954683472,0.008398564307371275
2012-01-05,0.024669671585063974,0.016435947986416934,0.024624153271186673,0.01641469918504008
2012-01-06,0.010406470296269073,0.006927147127220331,0.010360951982391772,0.006905898325843476
2012-01-09,-0.009883459986204083,-0.006620472535013208,-0.010020014927835982,-0.006684218939143774
2012-01-10,0.02186072307947614,0.014563223049743765,0.02181520476559884,0.01454197424836691
2012-01-11,0.006195185765831373,0.004119624106928531,0.006149667451954073,0.0040983753055516756
2012-01-12,0.011856286925164774,0.00789369154648413,0.011810768611287473,0.007872442745107275
2012-01-13,-0.010797201675471579,-0.007208541582977045,-0.010842719989348878,-0.0072297903843539
2012-01-17,0.027295002519932485,0.01815503981597102,0.027112929264423286,0.0180700446104636
2012-01-18,0.03984832424849282,0.026555142366332555,0.03980280593461552,0.0265338935649557
2012-01-19,0.01865166510506702,0.012424036270715354,0.01860614679118972,0.012402787469338499
2012-01-20,-0.004520602047398041,-0.0030239566082884755,-0.00456612036127534,-0.003045205409665331
2012-01-23,0.0009753950654437776,0.0006195976468931723,0.000838840123811878,0.0005558512427626068
2012-01-24,-0.0055277994976024375,-0.0036955141887524243,-0.005573317811479737,-0.0037167629901292795
2012-01-25,0.03769261931279656,0.025118098351513574,0.03764710099891926,0.02509684955013672
2012-01-26,-0.010434185959510938,-0.006966438496691424,-0.010479704273388239,-0.0069876872980682795
2012-01-27,0.008958132372982259,0.005961866338631724,0.00891261405910496,0.005940617537254869
2012-01-30,0.0024537097714913618,0.0016054186392898144,0.0023171548298594625,0.0015416722351592489
2012-01-31,0.003960173762653259,0.0026298939317457243,0.0039146554487759595,0.002608645130368869
2012-02-01,0.024275169771350687,0.016173317222554537,0.024229651457473387,0.01615206842117768
2012-02-02,0.009332416407469788,0.006211481646633939,0.009286898093592488,0.0061902328452570834
2012-02-03,0.0411582778197091,0.027428907838864494,0.0411127595058318,0.02740765903748764
2012-02-06,-0.0024496262446743,-0.0016629162859409163,-0.0025861811863061995,-0.0017266626900714818
2012-02-07,0.006279034031077901,0.004176078646443695,0.006233515717200601,0.00415482984506684
2012-02-08,0.0159219757276435,0.010604706444154094,0.015876457413766202,0.010583457642777239
2012-02-09,0.02160262402565212,0.014391897941887706,0.02155710571177482,0.01437064914051085
2012-02-10,-0.02099417216482748,-0.014005966185098695,-0.02103969047870478,-0.01402721498647555
2012-02-13,0.027818744095891565,0.01851627517161992,0.027682189154259667,0.018452528767489353
2012-02-14,0.0076006289867551445,0.005057419861465267,0.007555110672877844,0.0050361710600884116
2012-02-15,-0.02089604836805652,-0.013940272395294115,-0.02094156668193382,-0.01396152119667097
2012-02-16,0.04109018927726264,0.027383793388470263,0.04104467096338535,0.027362544587093408
